Vocabulary Size, Context Size, Embedding Mode, Embedding Size, POS Tag, English Lemma, Word Form, Translation Vocabulary Size, Closest Correct Translation, Closest Correct Translation Vocabulary Size, (Average Lemma) Relative Rank, Actual Closest Translation, Average POS Relative Rank
1000 , 4 , state , 10 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.655
1000 , 4 , state , 15 , Proper Noun  , Moscow  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Proper Noun  , Paris  , paris , 500 , paris , 1000 , 0.478 , traffic ,
1000 , 4 , state , 15 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.478 ,  ,
1000 , 4 , state , 15 , Proper Noun  , England  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Proper Noun  , Washington  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Proper Noun  , London  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Proper Noun  , France  , frankreich , 1000 , france , 1000 , 0.571 , traffic ,
1000 , 4 , state , 15 , Proper Noun  , France  ,  ,  ,  ,  , 0.571 ,  ,
1000 , 4 , state , 15 , Proper Noun  , Russia  , russland , 500 , russia , 500 , 0.633 , goes ,
1000 , 4 , state , 15 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.633 ,  ,
1000 , 4 , state , 15 , Proper Noun  , Europe  , europa , 500 , europe , 500 , 0.663 , goes ,
1000 , 4 , state , 15 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.663 ,  ,
1000 , 4 , state , 15 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.5862499999999999
1000 , 4 , state , 15 , Verb  , (to) go  , ging , 500 , go , 500 , 0.97 , de ,
1000 , 4 , state , 15 , Verb  , (to) go  , gehen , 500 , go , 500 , 0.97 , de ,
1000 , 4 , state , 15 , Verb  , (to) go  , geht , 500 , go , 500 , 0.97 , de ,
1000 , 4 , state , 15 , Verb  , (to) go  , gehe , 1000 , go , 500 , 0.97 , de ,
1000 , 4 , state , 15 , Verb  , (to) go  ,  ,  ,  ,  , 0.97 ,  ,
1000 , 4 , state , 15 , Verb  , (to) show  , zeigt , 500 , show , 500 , 0.786 , rose ,
1000 , 4 , state , 15 , Verb  , (to) show  , zeigte , 1000 , show , 500 , 0.786 , rose ,
1000 , 4 , state , 15 , Verb  , (to) show  , zeigen , 500 , show , 500 , 0.782 , rose ,
1000 , 4 , state , 15 , Verb  , (to) show  , gezeigt , 1000 , show , 500 , 0.791 , rose ,
1000 , 4 , state , 15 , Verb  , (to) show  ,  ,  ,  ,  , 0.78625 ,  ,
1000 , 4 , state , 15 , Verb  , (to) drive  , fahren , 1000 , drive , 1000 , 0.397 , traffic ,
1000 , 4 , state , 15 , Verb  , (to) drive  ,  ,  ,  ,  , 0.397 ,  ,
1000 , 4 , state , 15 , Verb  , (to) make  , macht , 500 , make , 500 , 0.786 , rose ,
1000 , 4 , state , 15 , Verb  , (to) make  , machte , 1000 , make , 500 , 0.786 , rose ,
1000 , 4 , state , 15 , Verb  , (to) make  , gemacht , 500 , make , 500 , 0.794 , rose ,
1000 , 4 , state , 15 , Verb  , (to) make  , machen , 500 , make , 500 , 0.791 , rose ,
1000 , 4 , state , 15 , Verb  , (to) make  ,  ,  ,  ,  , 0.78925 ,  ,
1000 , 4 , state , 15 , Verb  , (to) do  , tat , 1000 , do , 500 , 0.987 , oil ,
1000 , 4 , state , 15 , Verb  , (to) do  , tun , 500 , do , 500 , 0.987 , oil ,
1000 , 4 , state , 15 , Verb  , (to) do  ,  ,  ,  ,  , 0.987 ,  ,
1000 , 4 , state , 15 , Verb  , (to) help  , helfen , 1000 , help , 500 , 0.81 , rose ,
1000 , 4 , state , 15 , Verb  , (to) help  ,  ,  ,  ,  , 0.81 ,  ,
1000 , 4 , state , 15 , Verb  , (to) think  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Verb  , (to) move  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Verb  , (to) take  , nehmen , 500 , took , 500 , 0.823 , rose ,
1000 , 4 , state , 15 , Verb  , (to) take  , nimmt , 1000 , took , 500 , 0.8200000000000001 , rose ,
1000 , 4 , state , 15 , Verb  , (to) take  , genommen , 1000 , took , 500 , 0.8220000000000001 , rose ,
1000 , 4 , state , 15 , Verb  , (to) take  ,  ,  ,  ,  , 0.8216666666666667 ,  ,
1000 , 4 , state , 15 , Verb  , (to) feel  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Verb  , (to) play  , spielen , 500 , play , 500 , 0.866 , de ,
1000 , 4 , state , 15 , Verb  , (to) play  , spielt , 1000 , play , 500 , 0.865 , de ,
1000 , 4 , state , 15 , Verb  , (to) play  ,  ,  ,  ,  , 0.8654999999999999 ,  ,
1000 , 4 , state , 15 , Verb  , (to) have  , hatte , 500 , has , 500 , 0.96 , de ,
1000 , 4 , state , 15 , Verb  , (to) have  , habe , 500 , has , 500 , 0.96 , de ,
1000 , 4 , state , 15 , Verb  , (to) have  , hat , 500 , has , 500 , 0.956 , de ,
1000 , 4 , state , 15 , Verb  , (to) have  , haben , 500 , has , 500 , 0.961 , de ,
1000 , 4 , state , 15 , Verb  , (to) have  , hatten , 500 , has , 500 , 0.961 , de ,
1000 , 4 , state , 15 , Verb  , (to) have  ,  ,  ,  ,  , 0.9596 ,  ,
1000 , 4 , state , 15 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.8598846153846154
1000 , 4 , state , 15 , Adjectives/Adverbs  , Russian  , russischen , 1000 , russian , 1000 , 0.39 , traffic ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , Russian  , russische , 500 , russian , 1000 , 0.39 , traffic ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.39 ,  ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , bad  , schlecht , 1000 , bad , 1000 , 0.908 , de ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.908 ,  ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , good  , beste , 1000 , well , 500 , 0.95 , de ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , good  , guten , 1000 , well , 500 , 0.945 , de ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , good  , besser , 500 , well , 500 , 0.946 , de ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , good  , besten , 500 , well , 500 , 0.949 , de ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , good  , gut , 500 , well , 500 , 0.948 , de ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , good  , gute , 500 , well , 500 , 0.945 , de ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , good  ,  ,  ,  ,  , 0.9471666666666666 ,  ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , European  , europäischen , 500 , european , 500 , 0.256 , ended ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , European  , europäische , 1000 , european , 500 , 0.256 , ended ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , European  ,  ,  ,  ,  , 0.256 ,  ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , high  , großen , 500 , high , 500 , 0.763 , rose ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , high  , größten , 1000 , high , 500 , 0.775 , rose ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , high  , groß , 1000 , high , 500 , 0.764 , rose ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , high  , große , 500 , high , 500 , 0.763 , rose ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , high  , größte , 1000 , high , 500 , 0.773 , rose ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , high  , großer , 1000 , high , 500 , 0.761 , rose ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , high  ,  ,  ,  ,  , 0.7665000000000001 ,  ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , small  , kleine , 1000 , small , 500 , 0.748 , rose ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , small  , kleinen , 1000 , small , 500 , 0.748 , rose ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.748 ,  ,
1000 , 4 , state , 15 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.7356842105263157
1000 , 4 , state , 15 , Noun  , player  , spieler , 500 , player , 1000 , 0.371 , traffic ,
1000 , 4 , state , 15 , Noun  , player  ,  ,  ,  ,  , 0.371 ,  ,
1000 , 4 , state , 15 , Noun  , day  , tage , 500 , day , 500 , 0.919 , de ,
1000 , 4 , state , 15 , Noun  , day  , tag , 500 , day , 500 , 0.92 , de ,
1000 , 4 , state , 15 , Noun  , day  , tagen , 500 , day , 500 , 0.919 , de ,
1000 , 4 , state , 15 , Noun  , day  ,  ,  ,  ,  , 0.9193333333333333 ,  ,
1000 , 4 , state , 15 , Noun  , male  , mann , 500 , man , 500 , 0.935 , de ,
1000 , 4 , state , 15 , Noun  , male  , junge , 1000 , man , 500 , 0.933 , de ,
1000 , 4 , state , 15 , Noun  , male  , männer , 1000 , man , 500 , 0.935 , de ,
1000 , 4 , state , 15 , Noun  , male  , jungen , 1000 , man , 500 , 0.933 , de ,
1000 , 4 , state , 15 , Noun  , male  ,  ,  ,  ,  , 0.9339999999999999 ,  ,
1000 , 4 , state , 15 , Noun  , female  , frau , 500 , woman , 500 , 0.749 , rose ,
1000 , 4 , state , 15 , Noun  , female  , frauen , 500 , woman , 500 , 0.751 , rose ,
1000 , 4 , state , 15 , Noun  , female  ,  ,  ,  ,  , 0.75 ,  ,
1000 , 4 , state , 15 , Noun  , country  , land , 500 , country , 500 , 0.05600000000000005 , ended ,
1000 , 4 , state , 15 , Noun  , country  , länder , 1000 , country , 500 , 0.050000000000000044 , ended ,
1000 , 4 , state , 15 , Noun  , country  , ländern , 1000 , country , 500 , 0.04800000000000004 , ended ,
1000 , 4 , state , 15 , Noun  , country  , landes , 1000 , country , 500 , 0.05300000000000005 , ended ,
1000 , 4 , state , 15 , Noun  , country  ,  ,  ,  ,  , 0.051750000000000046 ,  ,
1000 , 4 , state , 15 , Noun  , driver  , fahrer , 1000 , driver , 1000 , 0.23199999999999998 , ended ,
1000 , 4 , state , 15 , Noun  , driver  ,  ,  ,  ,  , 0.23199999999999998 ,  ,
1000 , 4 , state , 15 , Noun  , movement  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 15 , Noun  , year  , jahre , 500 , year , 500 , 0.819 , rose ,
1000 , 4 , state , 15 , Noun  , year  , jahres , 500 , year , 500 , 0.8180000000000001 , rose ,
1000 , 4 , state , 15 , Noun  , year  , jahren , 500 , year , 500 , 0.819 , rose ,
1000 , 4 , state , 15 , Noun  , year  , jahr , 500 , year , 500 , 0.819 , rose ,
1000 , 4 , state , 15 , Noun  , year  ,  ,  ,  ,  , 0.81875 ,  ,
1000 , 4 , state , 15 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.6357368421052632
1000 , 4 , state , 15 , Proper Noun   , America  , usa , 500 , america , 500 , 0.6739999999999999 , goes ,
1000 , 4 , state , 15 , Proper Noun   , America  ,  ,  ,  ,  , 0.6739999999999999 ,  ,
1000 , 4 , state , 15 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.6739999999999999
1000 , 4 , state , 20 , Proper Noun  , Moscow  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Proper Noun  , Paris  , paris , 500 , paris , 1000 , 0.482 , traffic ,
1000 , 4 , state , 20 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.482 ,  ,
1000 , 4 , state , 20 , Proper Noun  , England  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Proper Noun  , Washington  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Proper Noun  , London  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Proper Noun  , France  , frankreich , 1000 , france , 1000 , 0.5760000000000001 , traffic ,
1000 , 4 , state , 20 , Proper Noun  , France  ,  ,  ,  ,  , 0.5760000000000001 ,  ,
1000 , 4 , state , 20 , Proper Noun  , Russia  , russland , 500 , russia , 500 , 0.6579999999999999 , goes ,
1000 , 4 , state , 20 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.6579999999999999 ,  ,
1000 , 4 , state , 20 , Proper Noun  , Europe  , europa , 500 , europe , 500 , 0.641 , goes ,
1000 , 4 , state , 20 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.641 ,  ,
1000 , 4 , state , 20 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.58925
1000 , 4 , state , 20 , Verb  , (to) go  , ging , 500 , go , 500 , 0.97 , de ,
1000 , 4 , state , 20 , Verb  , (to) go  , gehen , 500 , go , 500 , 0.971 , de ,
1000 , 4 , state , 20 , Verb  , (to) go  , geht , 500 , go , 500 , 0.971 , de ,
1000 , 4 , state , 20 , Verb  , (to) go  , gehe , 1000 , go , 500 , 0.971 , de ,
1000 , 4 , state , 20 , Verb  , (to) go  ,  ,  ,  ,  , 0.97075 ,  ,
1000 , 4 , state , 20 , Verb  , (to) show  , zeigt , 500 , show , 500 , 0.773 , rose ,
1000 , 4 , state , 20 , Verb  , (to) show  , zeigte , 1000 , show , 500 , 0.773 , rose ,
1000 , 4 , state , 20 , Verb  , (to) show  , zeigen , 500 , show , 500 , 0.771 , rose ,
1000 , 4 , state , 20 , Verb  , (to) show  , gezeigt , 1000 , show , 500 , 0.776 , rose ,
1000 , 4 , state , 20 , Verb  , (to) show  ,  ,  ,  ,  , 0.77325 ,  ,
1000 , 4 , state , 20 , Verb  , (to) drive  , fahren , 1000 , drive , 1000 , 0.385 , traffic ,
1000 , 4 , state , 20 , Verb  , (to) drive  ,  ,  ,  ,  , 0.385 ,  ,
1000 , 4 , state , 20 , Verb  , (to) make  , macht , 500 , make , 500 , 0.779 , rose ,
1000 , 4 , state , 20 , Verb  , (to) make  , machte , 1000 , make , 500 , 0.779 , rose ,
1000 , 4 , state , 20 , Verb  , (to) make  , gemacht , 500 , make , 500 , 0.791 , rose ,
1000 , 4 , state , 20 , Verb  , (to) make  , machen , 500 , make , 500 , 0.777 , rose ,
1000 , 4 , state , 20 , Verb  , (to) make  ,  ,  ,  ,  , 0.7815000000000001 ,  ,
1000 , 4 , state , 20 , Verb  , (to) do  , tat , 1000 , do , 500 , 0.987 , oil ,
1000 , 4 , state , 20 , Verb  , (to) do  , tun , 500 , do , 500 , 0.987 , oil ,
1000 , 4 , state , 20 , Verb  , (to) do  ,  ,  ,  ,  , 0.987 ,  ,
1000 , 4 , state , 20 , Verb  , (to) help  , helfen , 1000 , help , 500 , 0.79 , rose ,
1000 , 4 , state , 20 , Verb  , (to) help  ,  ,  ,  ,  , 0.79 ,  ,
1000 , 4 , state , 20 , Verb  , (to) think  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Verb  , (to) move  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Verb  , (to) take  , nehmen , 500 , took , 500 , 0.8220000000000001 , rose ,
1000 , 4 , state , 20 , Verb  , (to) take  , nimmt , 1000 , took , 500 , 0.819 , rose ,
1000 , 4 , state , 20 , Verb  , (to) take  , genommen , 1000 , took , 500 , 0.8200000000000001 , rose ,
1000 , 4 , state , 20 , Verb  , (to) take  ,  ,  ,  ,  , 0.8203333333333335 ,  ,
1000 , 4 , state , 20 , Verb  , (to) feel  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Verb  , (to) play  , spielen , 500 , play , 500 , 0.866 , de ,
1000 , 4 , state , 20 , Verb  , (to) play  , spielt , 1000 , play , 500 , 0.865 , de ,
1000 , 4 , state , 20 , Verb  , (to) play  ,  ,  ,  ,  , 0.8654999999999999 ,  ,
1000 , 4 , state , 20 , Verb  , (to) have  , hatte , 500 , has , 500 , 0.959 , de ,
1000 , 4 , state , 20 , Verb  , (to) have  , habe , 500 , has , 500 , 0.959 , de ,
1000 , 4 , state , 20 , Verb  , (to) have  , hat , 500 , has , 500 , 0.958 , de ,
1000 , 4 , state , 20 , Verb  , (to) have  , haben , 500 , has , 500 , 0.959 , de ,
1000 , 4 , state , 20 , Verb  , (to) have  , hatten , 500 , has , 500 , 0.959 , de ,
1000 , 4 , state , 20 , Verb  , (to) have  ,  ,  ,  ,  , 0.9587999999999999 ,  ,
1000 , 4 , state , 20 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.8552692307692304
1000 , 4 , state , 20 , Adjectives/Adverbs  , Russian  , russischen , 1000 , russian , 1000 , 0.40700000000000003 , traffic ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , Russian  , russische , 500 , russian , 1000 , 0.40700000000000003 , traffic ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.40700000000000003 ,  ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , bad  , schlecht , 1000 , bad , 1000 , 0.906 , de ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.906 ,  ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , good  , beste , 1000 , well , 500 , 0.95 , de ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , good  , guten , 1000 , well , 500 , 0.949 , de ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , good  , besser , 500 , well , 500 , 0.949 , de ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , good  , besten , 500 , well , 500 , 0.951 , de ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , good  , gut , 500 , well , 500 , 0.95 , de ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , good  , gute , 500 , well , 500 , 0.95 , de ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , good  ,  ,  ,  ,  , 0.9498333333333333 ,  ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , European  , europäischen , 500 , european , 500 , 0.242 , ended ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , European  , europäische , 1000 , european , 500 , 0.24 , ended ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , European  ,  ,  ,  ,  , 0.241 ,  ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , high  , großen , 500 , high , 500 , 0.752 , rose ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , high  , größten , 1000 , high , 500 , 0.757 , rose ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , high  , groß , 1000 , high , 500 , 0.752 , rose ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , high  , große , 500 , high , 500 , 0.752 , rose ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , high  , größte , 1000 , high , 500 , 0.757 , rose ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , high  , großer , 1000 , high , 500 , 0.752 , rose ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , high  ,  ,  ,  ,  , 0.7536666666666667 ,  ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , small  , kleine , 1000 , small , 500 , 0.747 , rose ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , small  , kleinen , 1000 , small , 500 , 0.745 , rose ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.746 ,  ,
1000 , 4 , state , 20 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.7323684210526317
1000 , 4 , state , 20 , Noun  , player  , spieler , 500 , player , 1000 , 0.385 , traffic ,
1000 , 4 , state , 20 , Noun  , player  ,  ,  ,  ,  , 0.385 ,  ,
1000 , 4 , state , 20 , Noun  , day  , tage , 500 , day , 500 , 0.9299999999999999 , de ,
1000 , 4 , state , 20 , Noun  , day  , tag , 500 , day , 500 , 0.9299999999999999 , de ,
1000 , 4 , state , 20 , Noun  , day  , tagen , 500 , day , 500 , 0.931 , de ,
1000 , 4 , state , 20 , Noun  , day  ,  ,  ,  ,  , 0.9303333333333333 ,  ,
1000 , 4 , state , 20 , Noun  , male  , mann , 500 , man , 500 , 0.9359999999999999 , de ,
1000 , 4 , state , 20 , Noun  , male  , junge , 1000 , man , 500 , 0.937 , de ,
1000 , 4 , state , 20 , Noun  , male  , männer , 1000 , man , 500 , 0.937 , de ,
1000 , 4 , state , 20 , Noun  , male  , jungen , 1000 , man , 500 , 0.9390000000000001 , de ,
1000 , 4 , state , 20 , Noun  , male  ,  ,  ,  ,  , 0.93725 ,  ,
1000 , 4 , state , 20 , Noun  , female  , frau , 500 , women , 500 , 0.763 , rose ,
1000 , 4 , state , 20 , Noun  , female  , frauen , 500 , women , 500 , 0.762 , rose ,
1000 , 4 , state , 20 , Noun  , female  ,  ,  ,  ,  , 0.7625 ,  ,
1000 , 4 , state , 20 , Noun  , country  , land , 500 , country , 500 , 0.07199999999999995 , ended ,
1000 , 4 , state , 20 , Noun  , country  , länder , 1000 , country , 500 , 0.07199999999999995 , ended ,
1000 , 4 , state , 20 , Noun  , country  , ländern , 1000 , country , 500 , 0.07099999999999995 , ended ,
1000 , 4 , state , 20 , Noun  , country  , landes , 1000 , country , 500 , 0.07199999999999995 , ended ,
1000 , 4 , state , 20 , Noun  , country  ,  ,  ,  ,  , 0.07174999999999995 ,  ,
1000 , 4 , state , 20 , Noun  , driver  , fahrer , 1000 , driver , 1000 , 0.22399999999999998 , ended ,
1000 , 4 , state , 20 , Noun  , driver  ,  ,  ,  ,  , 0.22399999999999998 ,  ,
1000 , 4 , state , 20 , Noun  , movement  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , state , 20 , Noun  , year  , jahre , 500 , year , 500 , 0.823 , rose ,
1000 , 4 , state , 20 , Noun  , year  , jahres , 500 , year , 500 , 0.823 , rose ,
1000 , 4 , state , 20 , Noun  , year  , jahren , 500 , year , 500 , 0.823 , rose ,
1000 , 4 , state , 20 , Noun  , year  , jahr , 500 , year , 500 , 0.823 , rose ,
1000 , 4 , state , 20 , Noun  , year  ,  ,  ,  ,  , 0.823 ,  ,
1000 , 4 , state , 20 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.6448947368421053
1000 , 4 , state , 20 , Proper Noun   , America  , usa , 500 , america , 500 , 0.669 , goes ,
1000 , 4 , state , 20 , Proper Noun   , America  ,  ,  ,  ,  , 0.669 ,  ,
1000 , 4 , state , 20 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.669
1000 , 4 , word , 5 , Proper Noun  , Moscow  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , word , 5 , Proper Noun  , Paris  , paris , 500 , paris , 1000 , 0.735 , updated ,
1000 , 4 , word , 5 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.735 ,  ,
1000 , 4 , word , 5 , Proper Noun  , England  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , word , 5 , Proper Noun  , Washington  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , word , 5 , Proper Noun  , London  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , word , 5 , Proper Noun  , France  , frankreich , 1000 , france , 1000 , 0.585 , commission ,
1000 , 4 , word , 5 , Proper Noun  , France  ,  ,  ,  ,  , 0.585 ,  ,
1000 , 4 , word , 5 , Proper Noun  , Russia  , russland , 500 , russia , 500 , 0.009000000000000008 , ended ,
1000 , 4 , word , 5 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.009000000000000008 ,  ,
1000 , 4 , word , 5 , Proper Noun  , Europe  , europa , 500 , europe , 500 , 0.05700000000000005 , ended ,
1000 , 4 , word , 5 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.05700000000000005 ,  ,
1000 , 4 , word , 5 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.3464999999999999
1000 , 4 , word , 5 , Verb  , (to) go  , ging , 500 , going , 500 , 0.913 , must ,
1000 , 4 , word , 5 , Verb  , (to) go  , gehen , 500 , going , 500 , 0.916 , does ,
1000 , 4 , word , 5 , Verb  , (to) go  , geht , 500 , going , 500 , 0.863 , plans ,
1000 , 4 , word , 5 , Verb  , (to) go  , gehe , 1000 , going , 500 , 0.919 , must ,
1000 , 4 , word , 5 , Verb  , (to) go  ,  ,  ,  ,  , 0.90275 ,  ,
1000 , 4 , word , 5 , Verb  , (to) show  , zeigt , 500 , shows , 1000 , 0.651 , goes ,
1000 , 4 , word , 5 , Verb  , (to) show  , zeigte , 1000 , show , 500 , 0.794 , research ,
1000 , 4 , word , 5 , Verb  , (to) show  , zeigen , 500 , show , 500 , 0.769 , incident ,
1000 , 4 , word , 5 , Verb  , (to) show  , gezeigt , 1000 , show , 500 , 0.788 , parents ,
1000 , 4 , word , 5 , Verb  , (to) show  ,  ,  ,  ,  , 0.7505 ,  ,
1000 , 4 , word , 5 , Verb  , (to) drive  , fahren , 1000 , drive , 1000 , 0.07699999999999996 , traffic ,
1000 , 4 , word , 5 , Verb  , (to) drive  ,  ,  ,  ,  , 0.07699999999999996 ,  ,
1000 , 4 , word , 5 , Verb  , (to) make  , macht , 500 , make , 500 , 0.937 , officers ,
1000 , 4 , word , 5 , Verb  , (to) make  , machte , 1000 , make , 500 , 0.947 , does ,
1000 , 4 , word , 5 , Verb  , (to) make  , gemacht , 500 , make , 500 , 0.951 , does ,
1000 , 4 , word , 5 , Verb  , (to) make  , machen , 500 , make , 500 , 0.9410000000000001 , really ,
1000 , 4 , word , 5 , Verb  , (to) make  ,  ,  ,  ,  , 0.944 ,  ,
1000 , 4 , word , 5 , Verb  , (to) do  , tat , 1000 , do , 500 , 0.973 , many ,
1000 , 4 , word , 5 , Verb  , (to) do  , tun , 500 , do , 500 , 0.973 , many ,
1000 , 4 , word , 5 , Verb  , (to) do  ,  ,  ,  ,  , 0.973 ,  ,
1000 , 4 , word , 5 , Verb  , (to) help  , helfen , 1000 , help , 500 , 0.917 , released ,
1000 , 4 , word , 5 , Verb  , (to) help  ,  ,  ,  ,  , 0.917 ,  ,
1000 , 4 , word , 5 , Verb  , (to) think  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , word , 5 , Verb  , (to) move  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , word , 5 , Verb  , (to) take  , nehmen , 500 , took , 500 , 0.84 , agency ,
1000 , 4 , word , 5 , Verb  , (to) take  , nimmt , 1000 , took , 500 , 0.8220000000000001 , agency ,
1000 , 4 , word , 5 , Verb  , (to) take  , genommen , 1000 , took , 500 , 0.844 , agency ,
1000 , 4 , word , 5 , Verb  , (to) take  ,  ,  ,  ,  , 0.8353333333333333 ,  ,
1000 , 4 , word , 5 , Verb  , (to) feel  ,  ,  ,  ,  , -1 ,  ,
1000 , 4 , word , 5 , Verb  , (to) play  , spielen , 500 , play , 500 , 0.698 , reason ,
1000 , 4 , word , 5 , Verb  , (to) play  , spielt , 1000 , play , 500 , 0.6779999999999999 , sometimes ,
1000 , 4 , word , 5 , Verb  , (to) play  ,  ,  ,  ,  , 0.688 ,  ,
1000 , 4 , word , 5 , Verb  , (to) have  , hatte , 500 , has , 500 , 0.987 , so ,
1000 , 4 , word , 5 , Verb  , (to) have  , habe , 500 , has , 500 , 0.986 , so ,
1000 , 4 , word , 5 , Verb  , (to) have  , hat , 500 , has , 500 , 0.97 , these ,
1000 , 4 , word , 5 , Verb  , (to) have  , haben , 500 , has , 500 , 0.925 , everyone ,
1000 , 4 , word , 5 , Verb  , (to) have  , hatten , 500 , has , 500 , 0.993 , some ,
1000 , 4 , word , 5 , Verb  , (to) have  ,  ,  ,  ,  , 0.9722 ,  ,
