Vocabulary Size, Context Size, Embedding Mode, Embedding Size, POS Tag, English Lemma, Word Form, Translation Vocabulary Size, Closest Correct Translation, Closest Correct Translation Vocabulary Size, (Average Lemma) Relative Rank, Actual Closest Translation, Average POS Relative Rank
1000 , 50 , word , 5 , Proper Noun  , Europe  , europe , 500 , europa , 500 , 0.649 , demnach ,
1000 , 50 , word , 5 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.649 ,  ,
1000 , 50 , word , 5 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.51025
1000 , 50 , word , 5 , Verb  , (to) go  , goes , 1000 , geht , 500 , 0.915 , außerdem ,
1000 , 50 , word , 5 , Verb  , (to) go  , went , 500 , geht , 500 , 0.883 , außerdem ,
1000 , 50 , word , 5 , Verb  , (to) go  , go , 500 , geht , 500 , 0.854 , trotzdem ,
1000 , 50 , word , 5 , Verb  , (to) go  , going , 500 , geht , 500 , 0.865 , dennoch ,
1000 , 50 , word , 5 , Verb  , (to) go  ,  ,  ,  ,  , 0.8792500000000001 ,  ,
1000 , 50 , word , 5 , Verb  , (to) show  , shows , 1000 , zeigt , 500 , 0.735 , demnach ,
1000 , 50 , word , 5 , Verb  , (to) show  , showed , 1000 , zeigt , 500 , 0.77 , dennoch ,
1000 , 50 , word , 5 , Verb  , (to) show  , show , 500 , zeigt , 500 , 0.733 , demnach ,
1000 , 50 , word , 5 , Verb  , (to) show  ,  ,  ,  ,  , 0.746 ,  ,
1000 , 50 , word , 5 , Verb  , (to) drive  , drive , 1000 , fahren , 1000 , 0.07199999999999995 , gehe ,
1000 , 50 , word , 5 , Verb  , (to) drive  ,  ,  ,  ,  , 0.07199999999999995 ,  ,
1000 , 50 , word , 5 , Verb  , (to) make  , made , 500 , macht , 500 , 0.844 , dennoch ,
1000 , 50 , word , 5 , Verb  , (to) make  , make , 500 , gemacht , 500 , 0.5509999999999999 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) make  , makes , 1000 , macht , 500 , 0.792 , trotzdem ,
1000 , 50 , word , 5 , Verb  , (to) make  , making , 500 , macht , 500 , 0.8260000000000001 , dennoch ,
1000 , 50 , word , 5 , Verb  , (to) make  ,  ,  ,  ,  , 0.7532500000000001 ,  ,
1000 , 50 , word , 5 , Verb  , (to) do  , does , 500 , tun , 500 , 0.472 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) do  , doing , 500 , tun , 500 , 0.75 , getötet ,
1000 , 50 , word , 5 , Verb  , (to) do  , don , 500 , tun , 500 , 0.5820000000000001 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) do  , done , 500 , tun , 500 , 0.645 , gehe ,
1000 , 50 , word , 5 , Verb  , (to) do  , do , 500 , tat , 1000 , 0.43500000000000005 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) do  , doesn , 500 , tun , 500 , 0.698 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) do  , did , 500 , tat , 1000 , 0.604 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) do  , didn , 500 , tun , 500 , 0.633 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) do  ,  ,  ,  ,  , 0.602375 ,  ,
1000 , 50 , word , 5 , Verb  , (to) help  , helped , 1000 , helfen , 1000 , 0.345 , gehe ,
1000 , 50 , word , 5 , Verb  , (to) help  , help , 500 , helfen , 1000 , 0.44199999999999995 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) help  ,  ,  ,  ,  , 0.39349999999999996 ,  ,
1000 , 50 , word , 5 , Verb  , (to) think  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 5 , Verb  , (to) move  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 5 , Verb  , (to) take  , takes , 1000 , nehmen , 500 , 0.516 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) take  , take , 500 , genommen , 1000 , 0.744 , getötet ,
1000 , 50 , word , 5 , Verb  , (to) take  , took , 500 , Nimmt , 1000 , 0.631 , gehe ,
1000 , 50 , word , 5 , Verb  , (to) take  , taking , 500 , nehmen , 500 , 0.546 , müssten ,
1000 , 50 , word , 5 , Verb  , (to) take  , taken , 500 , Nimmt , 1000 , 0.843 , gehe ,
1000 , 50 , word , 5 , Verb  , (to) take  ,  ,  ,  ,  , 0.656 ,  ,
1000 , 50 , word , 5 , Verb  , (to) feel  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 5 , Verb  , (to) play  , played , 1000 , spielen , 500 , 0.587 , gehe ,
1000 , 50 , word , 5 , Verb  , (to) play  , play , 500 , spielen , 500 , 0.28300000000000003 , manchmal ,
1000 , 50 , word , 5 , Verb  , (to) play  , playing , 1000 , spielen , 500 , 0.5569999999999999 , mussten ,
1000 , 50 , word , 5 , Verb  , (to) play  ,  ,  ,  ,  , 0.4756666666666667 ,  ,
1000 , 50 , word , 5 , Verb  , (to) have  , having , 500 , haben , 500 , 0.991 , man ,
1000 , 50 , word , 5 , Verb  , (to) have  , has , 500 , hat , 500 , 0.981 , außerdem ,
1000 , 50 , word , 5 , Verb  , (to) have  , had , 500 , hatte , 500 , 1.0 , hatte ,
1000 , 50 , word , 5 , Verb  , (to) have  , have , 500 , hatte , 500 , 0.999 , war ,
1000 , 50 , word , 5 , Verb  , (to) have  ,  ,  ,  ,  , 0.99275 ,  ,
1000 , 50 , word , 5 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.6801176470588236
1000 , 50 , word , 5 , Adjectives/Adverbs  , Russian  , russian , 1000 , russische , 500 , 0.33499999999999996 , gehe ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.33499999999999996 ,  ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , bad  , bad , 1000 , schlecht , 1000 , 0.398 , manchmal ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.398 ,  ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , good  , good , 500 , besser , 500 , 0.757 , manchmal ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , good  , better , 500 , gut , 500 , 0.712 , plötzlich ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , good  , well , 500 , gut , 500 , 0.745 , getötet ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , good  , best , 500 , gut , 500 , 0.796 , trotzdem ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , good  ,  ,  ,  ,  , 0.7525 ,  ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , European  , european , 500 , europäischen , 500 , 0.589 , gehe ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , European  ,  ,  ,  ,  , 0.589 ,  ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , high  , high , 500 , großen , 500 , 0.7010000000000001 , dennoch ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , high  , higher , 1000 , große , 500 , 0.7110000000000001 , demnach ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , high  ,  ,  ,  ,  , 0.7060000000000001 ,  ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , small  , small , 500 , kleine , 1000 , 0.36 , gehe ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.36 ,  ,
1000 , 50 , word , 5 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 5 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.6104000000000002
1000 , 50 , word , 5 , Noun  , player  , player , 1000 , spieler , 500 , 0.7150000000000001 , demnach ,
1000 , 50 , word , 5 , Noun  , player  , players , 1000 , spieler , 500 , 0.675 , anzeige ,
1000 , 50 , word , 5 , Noun  , player  ,  ,  ,  ,  , 0.6950000000000001 ,  ,
1000 , 50 , word , 5 , Noun  , day  , day , 500 , tagen , 500 , 0.7110000000000001 , acht ,
1000 , 50 , word , 5 , Noun  , day  , days , 500 , tage , 500 , 0.69 , braucht ,
1000 , 50 , word , 5 , Noun  , day  ,  ,  ,  ,  , 0.7005 ,  ,
1000 , 50 , word , 5 , Noun  , male  , men , 500 , mann , 500 , 0.6839999999999999 , politischen ,
1000 , 50 , word , 5 , Noun  , male  , man , 500 , mann , 500 , 0.8109999999999999 , gehe ,
1000 , 50 , word , 5 , Noun  , male  ,  ,  ,  ,  , 0.7474999999999999 ,  ,
1000 , 50 , word , 5 , Noun  , female  , woman , 500 , frauen , 500 , 0.765 , wolle ,
1000 , 50 , word , 5 , Noun  , female  , women , 500 , frauen , 500 , 0.723 , acht ,
1000 , 50 , word , 5 , Noun  , female  ,  ,  ,  ,  , 0.744 ,  ,
1000 , 50 , word , 5 , Noun  , country  , countries , 500 , land , 500 , 0.716 , müsse ,
1000 , 50 , word , 5 , Noun  , country  , country , 500 , land , 500 , 0.723 , demnach ,
1000 , 50 , word , 5 , Noun  , country  ,  ,  ,  ,  , 0.7195 ,  ,
1000 , 50 , word , 5 , Noun  , driver  , driver , 1000 , fahrer , 1000 , 0.33999999999999997 , gehe ,
1000 , 50 , word , 5 , Noun  , driver  ,  ,  ,  ,  , 0.33999999999999997 ,  ,
1000 , 50 , word , 5 , Noun  , movement  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 5 , Noun  , year  , year , 500 , jahren , 500 , 0.855 , weiß ,
1000 , 50 , word , 5 , Noun  , year  , years , 500 , jahr , 500 , 0.851 , weiß ,
1000 , 50 , word , 5 , Noun  , year  ,  ,  ,  ,  , 0.853 ,  ,
1000 , 50 , word , 5 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.7122307692307692
1000 , 50 , word , 5 , Proper Noun   , America  , america , 500 , usa , 500 , 0.815 , dennoch ,
1000 , 50 , word , 5 , Proper Noun   , America  ,  ,  ,  ,  , 0.815 ,  ,
1000 , 50 , word , 5 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.815
1000 , 50 , word , 10 , Proper Noun  , moscow  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Proper Noun  , Paris  , paris , 1000 , paris , 500 , 0.29100000000000004 , gehe ,
1000 , 50 , word , 10 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.29100000000000004 ,  ,
1000 , 50 , word , 10 , Proper Noun  , England  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Proper Noun  , Washington  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Proper Noun  , London  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Proper Noun  , France  , france , 1000 , frankreich , 1000 , 0.01200000000000001 , gehe ,
1000 , 50 , word , 10 , Proper Noun  , France  ,  ,  ,  ,  , 0.01200000000000001 ,  ,
1000 , 50 , word , 10 , Proper Noun  , Russia  , russia , 500 , russland , 500 , 0.603 , gehe ,
1000 , 50 , word , 10 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.603 ,  ,
1000 , 50 , word , 10 , Proper Noun  , Europe  , europe , 500 , europa , 500 , 0.62 , Neun ,
1000 , 50 , word , 10 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.62 ,  ,
1000 , 50 , word , 10 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.3815
1000 , 50 , word , 10 , Verb  , (to) go  , goes , 1000 , geht , 500 , 0.929 , wochen ,
1000 , 50 , word , 10 , Verb  , (to) go  , went , 500 , geht , 500 , 0.9359999999999999 , ja ,
1000 , 50 , word , 10 , Verb  , (to) go  , go , 500 , geht , 500 , 0.926 , kam ,
1000 , 50 , word , 10 , Verb  , (to) go  , going , 500 , geht , 500 , 0.922 , kam ,
1000 , 50 , word , 10 , Verb  , (to) go  ,  ,  ,  ,  , 0.92825 ,  ,
1000 , 50 , word , 10 , Verb  , (to) show  , shows , 1000 , zeigt , 500 , 0.777 , acht ,
1000 , 50 , word , 10 , Verb  , (to) show  , showed , 1000 , zeigt , 500 , 0.768 , acht ,
1000 , 50 , word , 10 , Verb  , (to) show  , show , 500 , zeigt , 500 , 0.756 , acht ,
1000 , 50 , word , 10 , Verb  , (to) show  ,  ,  ,  ,  , 0.767 ,  ,
1000 , 50 , word , 10 , Verb  , (to) drive  , drive , 1000 , fahren , 1000 , 0.41500000000000004 , gehe ,
1000 , 50 , word , 10 , Verb  , (to) drive  ,  ,  ,  ,  , 0.41500000000000004 ,  ,
1000 , 50 , word , 10 , Verb  , (to) make  , made , 500 , macht , 500 , 0.813 , acht ,
1000 , 50 , word , 10 , Verb  , (to) make  , make , 500 , macht , 500 , 0.841 , zuvor ,
1000 , 50 , word , 10 , Verb  , (to) make  , makes , 1000 , macht , 500 , 0.794 , acht ,
1000 , 50 , word , 10 , Verb  , (to) make  , making , 500 , macht , 500 , 0.781 , acht ,
1000 , 50 , word , 10 , Verb  , (to) make  ,  ,  ,  ,  , 0.80725 ,  ,
1000 , 50 , word , 10 , Verb  , (to) do  , does , 500 , tun , 500 , 0.6619999999999999 , demnach ,
1000 , 50 , word , 10 , Verb  , (to) do  , doing , 500 , tun , 500 , 0.683 , monate ,
1000 , 50 , word , 10 , Verb  , (to) do  , don , 500 , tun , 500 , 0.687 , demnach ,
1000 , 50 , word , 10 , Verb  , (to) do  , done , 500 , tun , 500 , 0.654 , Neun ,
1000 , 50 , word , 10 , Verb  , (to) do  , do , 500 , tun , 500 , 0.659 , hintergrund ,
1000 , 50 , word , 10 , Verb  , (to) do  , doesn , 500 , tun , 500 , 0.651 , hinaus ,
1000 , 50 , word , 10 , Verb  , (to) do  , did , 500 , tun , 500 , 0.76 , müsse ,
1000 , 50 , word , 10 , Verb  , (to) do  , didn , 500 , tun , 500 , 0.724 , acht ,
1000 , 50 , word , 10 , Verb  , (to) do  ,  ,  ,  ,  , 0.6849999999999999 ,  ,
1000 , 50 , word , 10 , Verb  , (to) help  , helped , 1000 , helfen , 1000 , 0.28900000000000003 , gehe ,
1000 , 50 , word , 10 , Verb  , (to) help  , help , 500 , helfen , 1000 , 0.23399999999999999 , gehe ,
1000 , 50 , word , 10 , Verb  , (to) help  ,  ,  ,  ,  , 0.2615 ,  ,
1000 , 50 , word , 10 , Verb  , (to) think  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Verb  , (to) move  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Verb  , (to) take  , takes , 1000 , nehmen , 500 , 0.596 , mussten ,
1000 , 50 , word , 10 , Verb  , (to) take  , take , 500 , genommen , 1000 , 0.71 , mag ,
1000 , 50 , word , 10 , Verb  , (to) take  , took , 500 , nehmen , 500 , 0.581 , manchmal ,
1000 , 50 , word , 10 , Verb  , (to) take  , taking , 500 , nehmen , 500 , 0.563 , mussten ,
1000 , 50 , word , 10 , Verb  , (to) take  , taken , 500 , nehmen , 500 , 0.5589999999999999 , gehe ,
1000 , 50 , word , 10 , Verb  , (to) take  ,  ,  ,  ,  , 0.6018000000000001 ,  ,
1000 , 50 , word , 10 , Verb  , (to) feel  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Verb  , (to) play  , played , 1000 , spielen , 500 , 0.628 , Neun ,
1000 , 50 , word , 10 , Verb  , (to) play  , play , 500 , spielen , 500 , 0.6779999999999999 , kamen ,
1000 , 50 , word , 10 , Verb  , (to) play  , playing , 1000 , spielen , 500 , 0.614 , mussten ,
1000 , 50 , word , 10 , Verb  , (to) play  ,  ,  ,  ,  , 0.64 ,  ,
1000 , 50 , word , 10 , Verb  , (to) have  , having , 500 , hatte , 500 , 0.979 , man ,
1000 , 50 , word , 10 , Verb  , (to) have  , has , 500 , hat , 500 , 0.985 , zudem ,
1000 , 50 , word , 10 , Verb  , (to) have  , had , 500 , hat , 500 , 0.997 , sind ,
1000 , 50 , word , 10 , Verb  , (to) have  , have , 500 , hat , 500 , 0.986 , war ,
1000 , 50 , word , 10 , Verb  , (to) have  ,  ,  ,  ,  , 0.98675 ,  ,
1000 , 50 , word , 10 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.7216764705882353
1000 , 50 , word , 10 , Adjectives/Adverbs  , Russian  , russian , 1000 , russische , 500 , 0.14800000000000002 , gehe ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.14800000000000002 ,  ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , bad  , bad , 1000 , schlecht , 1000 , 0.12 , gehe ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.12 ,  ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , good  , good , 500 , gut , 500 , 0.841 , zuvor ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , good  , better , 500 , gut , 500 , 0.865 , außerdem ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , good  , well , 500 , gut , 500 , 0.871 , außerdem ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , good  , best , 500 , gut , 500 , 0.798 , dennoch ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , good  ,  ,  ,  ,  , 0.84375 ,  ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , European  , european , 500 , europäischen , 500 , 0.237 , gehe ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , European  ,  ,  ,  ,  , 0.237 ,  ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , high  , high , 500 , großen , 500 , 0.688 , demnach ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , high  , higher , 1000 , großen , 500 , 0.685 , monate ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , high  ,  ,  ,  ,  , 0.6865 ,  ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , small  , small , 500 , kleinen , 1000 , 0.33199999999999996 , gehe ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , small  ,  ,  ,  ,  , 0.33199999999999996 ,  ,
1000 , 50 , word , 10 , Adjectives/Adverbs  , American  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Adjectives/Adverbs  ,  ,  ,  ,  ,  ,  ,  , 0.5585
1000 , 50 , word , 10 , Noun  , player  , player , 1000 , spieler , 500 , 0.7090000000000001 , acht ,
1000 , 50 , word , 10 , Noun  , player  , players , 1000 , spieler , 500 , 0.698 , demnach ,
1000 , 50 , word , 10 , Noun  , player  ,  ,  ,  ,  , 0.7035 ,  ,
1000 , 50 , word , 10 , Noun  , day  , day , 500 , tage , 500 , 0.791 , acht ,
1000 , 50 , word , 10 , Noun  , day  , days , 500 , tag , 500 , 0.6819999999999999 , angesichts ,
1000 , 50 , word , 10 , Noun  , day  ,  ,  ,  ,  , 0.7364999999999999 ,  ,
1000 , 50 , word , 10 , Noun  , male  , men , 500 , mann , 500 , 0.846 , dennoch ,
1000 , 50 , word , 10 , Noun  , male  , man , 500 , mann , 500 , 0.834 , daher ,
1000 , 50 , word , 10 , Noun  , male  ,  ,  ,  ,  , 0.84 ,  ,
1000 , 50 , word , 10 , Noun  , female  , woman , 500 , frauen , 500 , 0.73 , acht ,
1000 , 50 , word , 10 , Noun  , female  , women , 500 , frau , 500 , 0.725 , acht ,
1000 , 50 , word , 10 , Noun  , female  ,  ,  ,  ,  , 0.7275 ,  ,
1000 , 50 , word , 10 , Noun  , country  , countries , 500 , land , 500 , 0.6759999999999999 , monate ,
1000 , 50 , word , 10 , Noun  , country  , country , 500 , land , 500 , 0.669 , hinaus ,
1000 , 50 , word , 10 , Noun  , country  ,  ,  ,  ,  , 0.6725 ,  ,
1000 , 50 , word , 10 , Noun  , driver  , driver , 1000 , fahrer , 1000 , 0.33699999999999997 , gehe ,
1000 , 50 , word , 10 , Noun  , driver  ,  ,  ,  ,  , 0.33699999999999997 ,  ,
1000 , 50 , word , 10 , Noun  , movement  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 10 , Noun  , year  , year , 500 , jahr , 500 , 0.886 , hintergrund ,
1000 , 50 , word , 10 , Noun  , year  , years , 500 , jahr , 500 , 0.847 , gewalt ,
1000 , 50 , word , 10 , Noun  , year  ,  ,  ,  ,  , 0.8665 ,  ,
1000 , 50 , word , 10 , Noun  ,  ,  ,  ,  ,  ,  ,  , 0.7253846153846152
1000 , 50 , word , 10 , Proper Noun   , America  , america , 500 , usa , 500 , 0.752 , acht ,
1000 , 50 , word , 10 , Proper Noun   , America  ,  ,  ,  ,  , 0.752 ,  ,
1000 , 50 , word , 10 , Proper Noun   ,  ,  ,  ,  ,  ,  ,  , 0.752
1000 , 50 , word , 15 , Proper Noun  , moscow  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 15 , Proper Noun  , Paris  , paris , 1000 , paris , 500 , 0.405 , gehe ,
1000 , 50 , word , 15 , Proper Noun  , Paris  ,  ,  ,  ,  , 0.405 ,  ,
1000 , 50 , word , 15 , Proper Noun  , England  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 15 , Proper Noun  , Washington  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 15 , Proper Noun  , London  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 15 , Proper Noun  , France  , france , 1000 , frankreich , 1000 , 0.40700000000000003 , gehe ,
1000 , 50 , word , 15 , Proper Noun  , France  ,  ,  ,  ,  , 0.40700000000000003 ,  ,
1000 , 50 , word , 15 , Proper Noun  , Russia  , russia , 500 , russland , 500 , 0.766 , acht ,
1000 , 50 , word , 15 , Proper Noun  , Russia  ,  ,  ,  ,  , 0.766 ,  ,
1000 , 50 , word , 15 , Proper Noun  , Europe  , europe , 500 , europa , 500 , 0.6699999999999999 , google ,
1000 , 50 , word , 15 , Proper Noun  , Europe  ,  ,  ,  ,  , 0.6699999999999999 ,  ,
1000 , 50 , word , 15 , Proper Noun  ,  ,  ,  ,  ,  ,  ,  , 0.562
1000 , 50 , word , 15 , Verb  , (to) go  , goes , 1000 , geht , 500 , 0.896 , außerdem ,
1000 , 50 , word , 15 , Verb  , (to) go  , went , 500 , geht , 500 , 0.918 , zudem ,
1000 , 50 , word , 15 , Verb  , (to) go  , go , 500 , geht , 500 , 0.916 , zudem ,
1000 , 50 , word , 15 , Verb  , (to) go  , going , 500 , geht , 500 , 0.913 , zudem ,
1000 , 50 , word , 15 , Verb  , (to) go  ,  ,  ,  ,  , 0.91075 ,  ,
1000 , 50 , word , 15 , Verb  , (to) show  , shows , 1000 , zeigt , 500 , 0.796 , dennoch ,
1000 , 50 , word , 15 , Verb  , (to) show  , showed , 1000 , zeigt , 500 , 0.775 , google ,
1000 , 50 , word , 15 , Verb  , (to) show  , show , 500 , zeigt , 500 , 0.776 , dennoch ,
1000 , 50 , word , 15 , Verb  , (to) show  ,  ,  ,  ,  , 0.7823333333333334 ,  ,
1000 , 50 , word , 15 , Verb  , (to) drive  , drive , 1000 , fahren , 1000 , 0.15300000000000002 , gehe ,
1000 , 50 , word , 15 , Verb  , (to) drive  ,  ,  ,  ,  , 0.15300000000000002 ,  ,
1000 , 50 , word , 15 , Verb  , (to) make  , made , 500 , macht , 500 , 0.802 , monaten ,
1000 , 50 , word , 15 , Verb  , (to) make  , make , 500 , macht , 500 , 0.8280000000000001 , informationen ,
1000 , 50 , word , 15 , Verb  , (to) make  , makes , 1000 , macht , 500 , 0.78 , google ,
1000 , 50 , word , 15 , Verb  , (to) make  , making , 500 , macht , 500 , 0.753 , google ,
1000 , 50 , word , 15 , Verb  , (to) make  ,  ,  ,  ,  , 0.7907500000000001 ,  ,
1000 , 50 , word , 15 , Verb  , (to) do  , does , 500 , tun , 500 , 0.655 , demnach ,
1000 , 50 , word , 15 , Verb  , (to) do  , doing , 500 , tun , 500 , 0.604 , hinaus ,
1000 , 50 , word , 15 , Verb  , (to) do  , don , 500 , tun , 500 , 0.603 , orf ,
1000 , 50 , word , 15 , Verb  , (to) do  , done , 500 , tun , 500 , 0.7 , demnach ,
1000 , 50 , word , 15 , Verb  , (to) do  , do , 500 , tun , 500 , 0.631 , demnach ,
1000 , 50 , word , 15 , Verb  , (to) do  , doesn , 500 , tun , 500 , 0.636 , demnach ,
1000 , 50 , word , 15 , Verb  , (to) do  , did , 500 , tun , 500 , 0.617 , orf ,
1000 , 50 , word , 15 , Verb  , (to) do  , didn , 500 , tun , 500 , 0.612 , demnach ,
1000 , 50 , word , 15 , Verb  , (to) do  ,  ,  ,  ,  , 0.63225 ,  ,
1000 , 50 , word , 15 , Verb  , (to) help  , helped , 1000 , helfen , 1000 , 0.16700000000000004 , gehe ,
1000 , 50 , word , 15 , Verb  , (to) help  , help , 500 , helfen , 1000 , 0.21499999999999997 , gehe ,
1000 , 50 , word , 15 , Verb  , (to) help  ,  ,  ,  ,  , 0.191 ,  ,
1000 , 50 , word , 15 , Verb  , (to) think  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 15 , Verb  , (to) move  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 15 , Verb  , (to) take  , takes , 1000 , nehmen , 500 , 0.524 , wolle ,
1000 , 50 , word , 15 , Verb  , (to) take  , take , 500 , nehmen , 500 , 0.5780000000000001 , drucken ,
1000 , 50 , word , 15 , Verb  , (to) take  , took , 500 , genommen , 1000 , 0.5680000000000001 , manchmal ,
1000 , 50 , word , 15 , Verb  , (to) take  , taking , 500 , nehmen , 500 , 0.524 , drucken ,
1000 , 50 , word , 15 , Verb  , (to) take  , taken , 500 , nehmen , 500 , 0.52 , elf ,
1000 , 50 , word , 15 , Verb  , (to) take  ,  ,  ,  ,  , 0.5428 ,  ,
1000 , 50 , word , 15 , Verb  , (to) feel  ,  ,  ,  ,  , -1 ,  ,
1000 , 50 , word , 15 , Verb  , (to) play  , played , 1000 , spielen , 500 , 0.625 , demnach ,
1000 , 50 , word , 15 , Verb  , (to) play  , play , 500 , spielen , 500 , 0.625 , demnach ,
1000 , 50 , word , 15 , Verb  , (to) play  , playing , 1000 , spielen , 500 , 0.629 , demnach ,
1000 , 50 , word , 15 , Verb  , (to) play  ,  ,  ,  ,  , 0.6263333333333333 ,  ,
1000 , 50 , word , 15 , Verb  , (to) have  , having , 500 , hatte , 500 , 0.988 , wir ,
1000 , 50 , word , 15 , Verb  , (to) have  , has , 500 , hatte , 500 , 0.991 , wir ,
1000 , 50 , word , 15 , Verb  , (to) have  , had , 500 , hatte , 500 , 0.992 , wir ,
1000 , 50 , word , 15 , Verb  , (to) have  , have , 500 , hatte , 500 , 0.99 , ich ,
1000 , 50 , word , 15 , Verb  , (to) have  ,  ,  ,  ,  , 0.9902500000000001 ,  ,
1000 , 50 , word , 15 , Verb  ,  ,  ,  ,  ,  ,  ,  , 0.6852941176470588
1000 , 50 , word , 15 , Adjectives/Adverbs  , Russian  , russian , 1000 , russische , 500 , 0.28600000000000003 , gehe ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , Russian  ,  ,  ,  ,  , 0.28600000000000003 ,  ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , bad  , bad , 1000 , schlecht , 1000 , 0.17200000000000004 , gehe ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , bad  ,  ,  ,  ,  , 0.17200000000000004 ,  ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , good  , good , 500 , gut , 500 , 0.808 , informationen ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , good  , better , 500 , gut , 500 , 0.835 , vielleicht ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , good  , well , 500 , gut , 500 , 0.842 , vielleicht ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , good  , best , 500 , gut , 500 , 0.8280000000000001 , anfang ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , good  ,  ,  ,  ,  , 0.8282499999999999 ,  ,
1000 , 50 , word , 15 , Adjectives/Adverbs  , European  , european , 500 , europäischen , 500 , 0.495 , gehe ,
